DEPARTAMENTO;MUNICIPIO;PRODUCTO;MONEDA;MES;ANO;PRECIO
Valle Del Cauca;Cali;Onions - Retail;COP;1;2014;1.933
Valle Del Cauca;Cali;Onions - Retail;COP;12;2014;1.933
Valle Del Cauca;Cali;Onions - Retail;COP;1;2015;2.590
Valle Del Cauca;Cali;Onions - Retail;COP;12;2015;2.590
Valle Del Cauca;Cali;Onions - Retail;COP;1;2016;2.890
Valle Del Cauca;Cali;Onions - Retail;COP;12;2016;2.890
Valle Del Cauca;Cali;Onions - Retail;COP;1;2017;2.550
Valle Del Cauca;Cali;Onions - Retail;COP;12;2017;2.550
Valle Del Cauca;Cali;Onions - Retail;COP;1;2018;2.910
Valle Del Cauca;Cali;Onions - Retail;COP;12;2018;2.910
Amazonas;Leticia;Onions - Retail;COP;1;2006;1.133
Amazonas;Leticia;Onions - Retail;COP;12;2006;1.133
Amazonas;Leticia;Onions - Retail;COP;1;2007;998
Amazonas;Leticia;Onions - Retail;COP;12;2007;998
Amazonas;Leticia;Onions - Retail;COP;1;2008;1.250
Amazonas;Leticia;Onions - Retail;COP;12;2008;1.250
Amazonas;Leticia;Onions - Retail;COP;1;2009;1.620
Amazonas;Leticia;Onions - Retail;COP;12;2009;1.620
Amazonas;Leticia;Onions - Retail;COP;1;2010;1.525
Amazonas;Leticia;Onions - Retail;COP;12;2010;1.525
Amazonas;Leticia;Onions - Retail;COP;1;2011;1.731
Amazonas;Leticia;Onions - Retail;COP;12;2011;1.731
Amazonas;Leticia;Onions - Retail;COP;1;2012;1.843
Amazonas;Leticia;Onions - Retail;COP;12;2012;1.843
Amazonas;Leticia;Onions - Retail;COP;1;2013;2.260
Amazonas;Leticia;Onions - Retail;COP;12;2013;2.260
Amazonas;Leticia;Onions - Retail;COP;1;2014;1.933
Amazonas;Leticia;Onions - Retail;COP;12;2014;1.933
Amazonas;Leticia;Onions - Retail;COP;1;2015;2.590
Amazonas;Leticia;Onions - Retail;COP;12;2015;2.590
Amazonas;Leticia;Onions - Retail;COP;1;2016;2.890
Amazonas;Leticia;Onions - Retail;COP;12;2016;2.890
Amazonas;Leticia;Onions - Retail;COP;1;2017;2.550
Amazonas;Leticia;Onions - Retail;COP;12;2017;2.550
Amazonas;Leticia;Onions - Retail;COP;1;2018;2.910
Amazonas;Leticia;Onions - Retail;COP;12;2018;2.910
Choco;Quibdo;Onions - Retail;COP;1;2006;1.133
Choco;Quibdo;Onions - Retail;COP;12;2006;1.133
Choco;Quibdo;Onions - Retail;COP;1;2007;998
Choco;Quibdo;Onions - Retail;COP;12;2007;998
Choco;Quibdo;Onions - Retail;COP;1;2008;1.250
Choco;Quibdo;Onions - Retail;COP;12;2008;1.250
Choco;Quibdo;Onions - Retail;COP;1;2009;1.620
Choco;Quibdo;Onions - Retail;COP;12;2009;1.620
Choco;Quibdo;Onions - Retail;COP;1;2010;1.525
Choco;Quibdo;Onions - Retail;COP;12;2010;1.525
Choco;Quibdo;Onions - Retail;COP;1;2011;1.731
Choco;Quibdo;Onions - Retail;COP;12;2011;1.731
Choco;Quibdo;Onions - Retail;COP;1;2012;1.843
Choco;Quibdo;Onions - Retail;COP;12;2012;1.843
Choco;Quibdo;Onions - Retail;COP;1;2013;2.260
Choco;Quibdo;Onions - Retail;COP;12;2013;2.260
Choco;Quibdo;Onions - Retail;COP;1;2014;1.933
Choco;Quibdo;Onions - Retail;COP;12;2014;1.933
Choco;Quibdo;Onions - Retail;COP;1;2015;2.590
Choco;Quibdo;Onions - Retail;COP;12;2015;2.590
Choco;Quibdo;Onions - Retail;COP;1;2016;2.890
Choco;Quibdo;Onions - Retail;COP;12;2016;2.890
Choco;Quibdo;Onions - Retail;COP;1;2017;2.550
Choco;Quibdo;Onions - Retail;COP;12;2017;2.550
Choco;Quibdo;Onions - Retail;COP;1;2018;2.910
Choco;Quibdo;Onions - Retail;COP;12;2018;2.910
Cordoba;Monteria;Onions - Retail;COP;1;2006;1.133
Cordoba;Monteria;Onions - Retail;COP;12;2006;1.133
Cordoba;Monteria;Onions - Retail;COP;1;2007;998
Cordoba;Monteria;Onions - Retail;COP;12;2007;998
Cordoba;Monteria;Onions - Retail;COP;1;2008;1.250
Cordoba;Monteria;Onions - Retail;COP;12;2008;1.250
Cordoba;Monteria;Onions - Retail;COP;1;2009;1.620
Cordoba;Monteria;Onions - Retail;COP;12;2009;1.620
Cordoba;Monteria;Onions - Retail;COP;1;2010;1.525
Cordoba;Monteria;Onions - Retail;COP;12;2010;1.525
Cordoba;Monteria;Onions - Retail;COP;1;2011;1.731
Cordoba;Monteria;Onions - Retail;COP;12;2011;1.731
Cordoba;Monteria;Onions - Retail;COP;1;2012;1.843
Cordoba;Monteria;Onions - Retail;COP;12;2012;1.843
Cordoba;Monteria;Onions - Retail;COP;1;2013;2.260
Cordoba;Monteria;Onions - Retail;COP;12;2013;2.260
Cordoba;Monteria;Onions - Retail;COP;1;2014;1.933
Cordoba;Monteria;Onions - Retail;COP;12;2014;1.933
Cordoba;Monteria;Onions - Retail;COP;1;2015;2.590
Cordoba;Monteria;Onions - Retail;COP;12;2015;2.590
Cordoba;Monteria;Onions - Retail;COP;1;2016;2.890
Cordoba;Monteria;Onions - Retail;COP;12;2016;2.890
Cordoba;Monteria;Onions - Retail;COP;1;2017;2.550
Cordoba;Monteria;Onions - Retail;COP;12;2017;2.550
Cordoba;Monteria;Onions - Retail;COP;1;2018;2.910
Cordoba;Monteria;Onions - Retail;COP;12;2018;2.910
Vichada;Puerto Carreno;Onions - Retail;COP;1;2006;1.133
Vichada;Puerto Carreno;Onions - Retail;COP;12;2006;1.133
Vichada;Puerto Carreno;Onions - Retail;COP;1;2007;998
Vichada;Puerto Carreno;Onions - Retail;COP;12;2007;998
Vichada;Puerto Carreno;Onions - Retail;COP;1;2008;1.250
Vichada;Puerto Carreno;Onions - Retail;COP;12;2008;1.250
Vichada;Puerto Carreno;Onions - Retail;COP;1;2009;1.620
Vichada;Puerto Carreno;Onions - Retail;COP;12;2009;1.620
Vichada;Puerto Carreno;Onions - Retail;COP;1;2010;1.525
Vichada;Puerto Carreno;Onions - Retail;COP;12;2010;1.525
Vichada;Puerto Carreno;Onions - Retail;COP;1;2011;1.731
Vichada;Puerto Carreno;Onions - Retail;COP;12;2011;1.731
Vichada;Puerto Carreno;Onions - Retail;COP;1;2012;1.843
Vichada;Puerto Carreno;Onions - Retail;COP;12;2012;1.843
Vichada;Puerto Carreno;Onions - Retail;COP;1;2013;2.260
Vichada;Puerto Carreno;Onions - Retail;COP;12;2013;2.260
Vichada;Puerto Carreno;Onions - Retail;COP;1;2014;1.933
Vichada;Puerto Carreno;Onions - Retail;COP;12;2014;1.933
Vichada;Puerto Carreno;Onions - Retail;COP;1;2015;2.590
Vichada;Puerto Carreno;Onions - Retail;COP;12;2015;2.590
Vichada;Puerto Carreno;Onions - Retail;COP;1;2016;2.890
Vichada;Puerto Carreno;Onions - Retail;COP;12;2016;2.890
Vichada;Puerto Carreno;Onions - Retail;COP;1;2017;2.550
Vichada;Puerto Carreno;Onions - Retail;COP;12;2017;2.550
Vichada;Puerto Carreno;Onions - Retail;COP;1;2018;2.910
Vichada;Puerto Carreno;Onions - Retail;COP;12;2018;2.910
Arauca;Arauca;Onions - Retail;COP;1;2006;1.133
Arauca;Arauca;Onions - Retail;COP;12;2006;1.133
Arauca;Arauca;Onions - Retail;COP;1;2007;998
Arauca;Arauca;Onions - Retail;COP;12;2007;998
Arauca;Arauca;Onions - Retail;COP;1;2008;1.250
Arauca;Arauca;Onions - Retail;COP;12;2008;1.250
Arauca;Arauca;Onions - Retail;COP;1;2009;1.620
Arauca;Arauca;Onions - Retail;COP;12;2009;1.620
Arauca;Arauca;Onions - Retail;COP;1;2010;1.525
Arauca;Arauca;Onions - Retail;COP;12;2010;1.525
Arauca;Arauca;Onions - Retail;COP;1;2011;1.731
Arauca;Arauca;Onions - Retail;COP;12;2011;1.731
Arauca;Arauca;Onions - Retail;COP;1;2012;1.843
Arauca;Arauca;Onions - Retail;COP;12;2012;1.843
Arauca;Arauca;Onions - Retail;COP;1;2013;2.260
Arauca;Arauca;Onions - Retail;COP;12;2013;2.260
Arauca;Arauca;Onions - Retail;COP;1;2014;1.933
Arauca;Arauca;Onions - Retail;COP;12;2014;1.933
Arauca;Arauca;Onions - Retail;COP;1;2015;2.590
Arauca;Arauca;Onions - Retail;COP;12;2015;2.590
Arauca;Arauca;Onions - Retail;COP;1;2016;2.890
Arauca;Arauca;Onions - Retail;COP;12;2016;2.890
Arauca;Arauca;Onions - Retail;COP;1;2017;2.550
Arauca;Arauca;Onions - Retail;COP;12;2017;2.550
Arauca;Arauca;Onions - Retail;COP;1;2018;2.910
Arauca;Arauca;Onions - Retail;COP;12;2018;2.910
Caqueta;Florencia;Onions - Retail;COP;1;2006;1.133
Caqueta;Florencia;Onions - Retail;COP;12;2006;1.133
Caqueta;Florencia;Onions - Retail;COP;1;2007;998
Caqueta;Florencia;Onions - Retail;COP;12;2007;998
Caqueta;Florencia;Onions - Retail;COP;1;2008;1.250
Caqueta;Florencia;Onions - Retail;COP;12;2008;1.250
Caqueta;Florencia;Onions - Retail;COP;1;2009;1.620
Caqueta;Florencia;Onions - Retail;COP;12;2009;1.620
Caqueta;Florencia;Onions - Retail;COP;1;2010;1.525
Caqueta;Florencia;Onions - Retail;COP;12;2010;1.525
Caqueta;Florencia;Onions - Retail;COP;1;2011;1.731
Caqueta;Florencia;Onions - Retail;COP;12;2011;1.731
Caqueta;Florencia;Onions - Retail;COP;1;2012;1.843
Caqueta;Florencia;Onions - Retail;COP;12;2012;1.843
Caqueta;Florencia;Onions - Retail;COP;1;2013;2.260
Caqueta;Florencia;Onions - Retail;COP;12;2013;2.260
Caqueta;Florencia;Onions - Retail;COP;1;2014;1.933
Caqueta;Florencia;Onions - Retail;COP;12;2014;1.933
Caqueta;Florencia;Onions - Retail;COP;1;2015;2.590
Caqueta;Florencia;Onions - Retail;COP;12;2015;2.590
Caqueta;Florencia;Onions - Retail;COP;1;2016;2.890
Caqueta;Florencia;Onions - Retail;COP;12;2016;2.890
Caqueta;Florencia;Onions - Retail;COP;1;2017;2.550
Caqueta;Florencia;Onions - Retail;COP;12;2017;2.550
Caqueta;Florencia;Onions - Retail;COP;1;2018;2.910
Caqueta;Florencia;Onions - Retail;COP;12;2018;2.910
Guainia;Inirida;Onions - Retail;COP;1;2006;1.133
Guainia;Inirida;Onions - Retail;COP;12;2006;1.133
Guainia;Inirida;Onions - Retail;COP;1;2007;998
Guainia;Inirida;Onions - Retail;COP;12;2007;998
Guainia;Inirida;Onions - Retail;COP;1;2008;1.250
Guainia;Inirida;Onions - Retail;COP;12;2008;1.250
Guainia;Inirida;Onions - Retail;COP;1;2009;1.620
Guainia;Inirida;Onions - Retail;COP;12;2009;1.620
Guainia;Inirida;Onions - Retail;COP;1;2010;1.525
Guainia;Inirida;Onions - Retail;COP;12;2010;1.525
Guainia;Inirida;Onions - Retail;COP;1;2011;1.731
Guainia;Inirida;Onions - Retail;COP;12;2011;1.731
Guainia;Inirida;Onions - Retail;COP;1;2012;1.843
Guainia;Inirida;Onions - Retail;COP;12;2012;1.843
Guainia;Inirida;Onions - Retail;COP;1;2013;2.260
Guainia;Inirida;Onions - Retail;COP;12;2013;2.260
Guainia;Inirida;Onions - Retail;COP;1;2014;1.933
Guainia;Inirida;Onions - Retail;COP;12;2014;1.933
Guainia;Inirida;Onions - Retail;COP;1;2015;2.590
Guainia;Inirida;Onions - Retail;COP;12;2015;2.590
Guainia;Inirida;Onions - Retail;COP;1;2016;2.890
Guainia;Inirida;Onions - Retail;COP;12;2016;2.890
Guainia;Inirida;Onions - Retail;COP;1;2017;2.550
Guainia;Inirida;Onions - Retail;COP;12;2017;2.550
Guainia;Inirida;Onions - Retail;COP;1;2018;2.910
Guainia;Inirida;Onions - Retail;COP;12;2018;2.910
Putumayo;Mocoa;Onions - Retail;COP;1;2006;1.133
Putumayo;Mocoa;Onions - Retail;COP;12;2006;1.133
Putumayo;Mocoa;Onions - Retail;COP;1;2007;998
Putumayo;Mocoa;Onions - Retail;COP;12;2007;998
Putumayo;Mocoa;Onions - Retail;COP;1;2008;1.250
Putumayo;Mocoa;Onions - Retail;COP;12;2008;1.250
Putumayo;Mocoa;Onions - Retail;COP;1;2009;1.620
Putumayo;Mocoa;Onions - Retail;COP;12;2009;1.620
Putumayo;Mocoa;Onions - Retail;COP;1;2010;1.525
Putumayo;Mocoa;Onions - Retail;COP;12;2010;1.525
Putumayo;Mocoa;Onions - Retail;COP;1;2011;1.731
Putumayo;Mocoa;Onions - Retail;COP;12;2011;1.731
Putumayo;Mocoa;Onions - Retail;COP;1;2012;1.843
Putumayo;Mocoa;Onions - Retail;COP;12;2012;1.843
Putumayo;Mocoa;Onions - Retail;COP;1;2013;2.260
Putumayo;Mocoa;Onions - Retail;COP;12;2013;2.260
Putumayo;Mocoa;Onions - Retail;COP;1;2014;1.933
Putumayo;Mocoa;Onions - Retail;COP;12;2014;1.933
Putumayo;Mocoa;Onions - Retail;COP;1;2015;2.590
Putumayo;Mocoa;Onions - Retail;COP;12;2015;2.590
Putumayo;Mocoa;Onions - Retail;COP;1;2016;2.890
Putumayo;Mocoa;Onions - Retail;COP;12;2016;2.890
Putumayo;Mocoa;Onions - Retail;COP;1;2017;2.550
Putumayo;Mocoa;Onions - Retail;COP;12;2017;2.550
Putumayo;Mocoa;Onions - Retail;COP;1;2018;2.910
Putumayo;Mocoa;Onions - Retail;COP;12;2018;2.910
Atlantico;Barranquilla;Onions - Retail;COP;1;2006;1.133
Atlantico;Barranquilla;Onions - Retail;COP;12;2006;1.133
Atlantico;Barranquilla;Onions - Retail;COP;1;2007;998
Atlantico;Barranquilla;Onions - Retail;COP;12;2007;998
Atlantico;Barranquilla;Onions - Retail;COP;1;2008;1.250
Atlantico;Barranquilla;Onions - Retail;COP;12;2008;1.250
Atlantico;Barranquilla;Onions - Retail;COP;1;2009;1.620
Atlantico;Barranquilla;Onions - Retail;COP;12;2009;1.620
Atlantico;Barranquilla;Onions - Retail;COP;1;2010;1.525
Atlantico;Barranquilla;Onions - Retail;COP;12;2010;1.525
Atlantico;Barranquilla;Onions - Retail;COP;1;2011;1.731
Atlantico;Barranquilla;Onions - Retail;COP;12;2011;1.731
Atlantico;Barranquilla;Onions - Retail;COP;1;2012;1.843
Atlantico;Barranquilla;Onions - Retail;COP;12;2012;1.843
Atlantico;Barranquilla;Onions - Retail;COP;1;2013;2.260
Atlantico;Barranquilla;Onions - Retail;COP;12;2013;2.260
Atlantico;Barranquilla;Onions - Retail;COP;1;2014;1.933
Atlantico;Barranquilla;Onions - Retail;COP;12;2014;1.933
Atlantico;Barranquilla;Onions - Retail;COP;1;2015;2.590
Atlantico;Barranquilla;Onions - Retail;COP;12;2015;2.590
Atlantico;Barranquilla;Onions - Retail;COP;1;2016;2.890
Atlantico;Barranquilla;Onions - Retail;COP;12;2016;2.890
Atlantico;Barranquilla;Onions - Retail;COP;1;2017;2.550
Atlantico;Barranquilla;Onions - Retail;COP;12;2017;2.550
Atlantico;Barranquilla;Onions - Retail;COP;1;2018;2.910
Atlantico;Barranquilla;Onions - Retail;COP;12;2018;2.910
San Andres y Providencia;San Andres;Onions - Retail;COP;1;2006;1.133
San Andres y Providencia;San Andres;Onions - Retail;COP;12;2006;1.133
San Andres y Providencia;San Andres;Onions - Retail;COP;1;2007;998
San Andres y Providencia;San Andres;Onions - Retail;COP;12;2007;998
San Andres y Providencia;San Andres;Onions - Retail;COP;1;2008;1.250
San Andres y Providencia;San Andres;Onions - Retail;COP;12;2008;1.250
San Andres y Providencia;San Andres;Onions - Retail;COP;1;2009;1.620
San Andres y Providencia;San Andres;Onions - Retail;COP;12;2009;1.620
San Andres y Providencia;San Andres;Onions - Retail;COP;1;2010;1.525
San Andres y Providencia;San Andres;Onions - Retail;COP;12;2010;1.525
San Andres y Providencia;San Andres;Onions - Retail;COP;1;2011;1.731
San Andres y Providencia;San Andres;Onions - Retail;COP;12;2011;1.731
San Andres y Providencia;San Andres;Onions - Retail;COP;1;2012;1.843
San Andres y Providencia;San Andres;Onions - Retail;COP;12;2012;1.843
San Andres y Providencia;San Andres;Onions - Retail;COP;1;2013;2.260
San Andres y Providencia;San Andres;Onions - Retail;COP;12;2013;2.260
San Andres y Providencia;San Andres;Onions - Retail;COP;1;2014;1.933
San Andres y Providencia;San Andres;Onions - Retail;COP;12;2014;1.933
San Andres y Providencia;San Andres;Onions - Retail;COP;1;2015;2.590
San Andres y Providencia;San Andres;Onions - Retail;COP;12;2015;2.590
San Andres y Providencia;San Andres;Onions - Retail;COP;1;2016;2.890
San Andres y Providencia;San Andres;Onions - Retail;COP;12;2016;2.890
San Andres y Providencia;San Andres;Onions - Retail;COP;1;2017;2.550
San Andres y Providencia;San Andres;Onions - Retail;COP;12;2017;2.550
San Andres y Providencia;San Andres;Onions - Retail;COP;1;2018;2.910
San Andres y Providencia;San Andres;Onions - Retail;COP;12;2018;2.910
Magdalena;Santa Marta;Onions - Retail;COP;1;2006;1.133
Magdalena;Santa Marta;Onions - Retail;COP;12;2006;1.133
Magdalena;Santa Marta;Onions - Retail;COP;1;2007;998
Magdalena;Santa Marta;Onions - Retail;COP;12;2007;998
Magdalena;Santa Marta;Onions - Retail;COP;1;2008;1.250
Magdalena;Santa Marta;Onions - Retail;COP;12;2008;1.250
Magdalena;Santa Marta;Onions - Retail;COP;1;2009;1.620
Magdalena;Santa Marta;Onions - Retail;COP;12;2009;1.620
Magdalena;Santa Marta;Onions - Retail;COP;1;2010;1.525
Magdalena;Santa Marta;Onions - Retail;COP;12;2010;1.525
Magdalena;Santa Marta;Onions - Retail;COP;1;2011;1.731
Magdalena;Santa Marta;Onions - Retail;COP;12;2011;1.731
Magdalena;Santa Marta;Onions - Retail;COP;1;2012;1.843
Magdalena;Santa Marta;Onions - Retail;COP;12;2012;1.843
Magdalena;Santa Marta;Onions - Retail;COP;1;2013;2.260
Magdalena;Santa Marta;Onions - Retail;COP;12;2013;2.260
Magdalena;Santa Marta;Onions - Retail;COP;1;2014;1.933
Magdalena;Santa Marta;Onions - Retail;COP;12;2014;1.933
Magdalena;Santa Marta;Onions - Retail;COP;1;2015;2.590
Magdalena;Santa Marta;Onions - Retail;COP;12;2015;2.590
Magdalena;Santa Marta;Onions - Retail;COP;1;2016;2.890
Magdalena;Santa Marta;Onions - Retail;COP;12;2016;2.890
Magdalena;Santa Marta;Onions - Retail;COP;1;2017;2.550
Magdalena;Santa Marta;Onions - Retail;COP;12;2017;2.550
Magdalena;Santa Marta;Onions - Retail;COP;1;2018;2.910
Magdalena;Santa Marta;Onions - Retail;COP;12;2018;2.910
Guaviare;San Jose;Onions - Retail;COP;1;2006;1.133
Guaviare;San Jose;Onions - Retail;COP;12;2006;1.133
Guaviare;San Jose;Onions - Retail;COP;1;2007;998
Guaviare;San Jose;Onions - Retail;COP;12;2007;998
Guaviare;San Jose;Onions - Retail;COP;1;2008;1.250
Guaviare;San Jose;Onions - Retail;COP;12;2008;1.250
Guaviare;San Jose;Onions - Retail;COP;1;2009;1.620
Guaviare;San Jose;Onions - Retail;COP;12;2009;1.620
Guaviare;San Jose;Onions - Retail;COP;1;2010;1.525
Guaviare;San Jose;Onions - Retail;COP;12;2010;1.525
Guaviare;San Jose;Onions - Retail;COP;1;2011;1.731
Guaviare;San Jose;Onions - Retail;COP;12;2011;1.731
Guaviare;San Jose;Onions - Retail;COP;1;2012;1.843
Guaviare;San Jose;Onions - Retail;COP;12;2012;1.843
Guaviare;San Jose;Onions - Retail;COP;1;2013;2.260
Guaviare;San Jose;Onions - Retail;COP;12;2013;2.260
Guaviare;San Jose;Onions - Retail;COP;1;2014;1.933
Guaviare;San Jose;Onions - Retail;COP;12;2014;1.933
Guaviare;San Jose;Onions - Retail;COP;1;2015;2.590
Guaviare;San Jose;Onions - Retail;COP;12;2015;2.590
Guaviare;San Jose;Onions - Retail;COP;1;2016;2.890
Guaviare;San Jose;Onions - Retail;COP;12;2016;2.890
Guaviare;San Jose;Onions - Retail;COP;1;2017;2.550
Guaviare;San Jose;Onions - Retail;COP;12;2017;2.550
Guaviare;San Jose;Onions - Retail;COP;1;2018;2.910
Guaviare;San Jose;Onions - Retail;COP;12;2018;2.910
Vaupes;Mitu;Onions - Retail;COP;1;2006;1.133
Vaupes;Mitu;Onions - Retail;COP;12;2006;1.133
Vaupes;Mitu;Onions - Retail;COP;1;2007;998
Vaupes;Mitu;Onions - Retail;COP;12;2007;998
Vaupes;Mitu;Onions - Retail;COP;1;2008;1.250
Vaupes;Mitu;Onions - Retail;COP;12;2008;1.250
Vaupes;Mitu;Onions - Retail;COP;1;2009;1.620
Vaupes;Mitu;Onions - Retail;COP;12;2009;1.620
Vaupes;Mitu;Onions - Retail;COP;1;2010;1.525
Vaupes;Mitu;Onions - Retail;COP;12;2010;1.525
Vaupes;Mitu;Onions - Retail;COP;1;2011;1.731
Vaupes;Mitu;Onions - Retail;COP;12;2011;1.731
Vaupes;Mitu;Onions - Retail;COP;1;2012;1.843
Vaupes;Mitu;Onions - Retail;COP;12;2012;1.843
Vaupes;Mitu;Onions - Retail;COP;1;2013;2.260
Vaupes;Mitu;Onions - Retail;COP;12;2013;2.260
Vaupes;Mitu;Onions - Retail;COP;1;2014;1.933
Vaupes;Mitu;Onions - Retail;COP;12;2014;1.933
Vaupes;Mitu;Onions - Retail;COP;1;2015;2.590
Vaupes;Mitu;Onions - Retail;COP;12;2015;2.590
Vaupes;Mitu;Onions - Retail;COP;1;2016;2.890
Vaupes;Mitu;Onions - Retail;COP;12;2016;2.890
Vaupes;Mitu;Onions - Retail;COP;1;2017;2.550
Vaupes;Mitu;Onions - Retail;COP;12;2017;2.550
Vaupes;Mitu;Onions - Retail;COP;1;2018;2.910
Vaupes;Mitu;Onions - Retail;COP;12;2018;2.910
Antioquia;Medellin;Spinach- Wholesale;COP;1;2006;1.133
Antioquia;Medellin;Spinach- Wholesale;COP;12;2006;1.133
Antioquia;Medellin;Spinach- Wholesale;COP;1;2007;998
Antioquia;Medellin;Spinach- Wholesale;COP;12;2007;998
Antioquia;Medellin;Spinach- Wholesale;COP;1;2008;1.250
Antioquia;Medellin;Spinach- Wholesale;COP;12;2008;1.250
Antioquia;Medellin;Spinach- Wholesale;COP;1;2009;1.620
Antioquia;Medellin;Spinach- Wholesale;COP;12;2009;1.620
Antioquia;Medellin;Spinach- Wholesale;COP;1;2010;1.525
Antioquia;Medellin;Spinach- Wholesale;COP;12;2010;1.525
Antioquia;Medellin;Spinach- Wholesale;COP;1;2011;1.731
Antioquia;Medellin;Spinach- Wholesale;COP;12;2011;1.731
Antioquia;Medellin;Spinach- Wholesale;COP;1;2012;1.843
Antioquia;Medellin;Spinach- Wholesale;COP;12;2012;1.843
Antioquia;Medellin;Spinach- Wholesale;COP;1;2013;2.260
Antioquia;Medellin;Spinach- Wholesale;COP;12;2013;2.260
Antioquia;Medellin;Spinach- Wholesale;COP;12;2014;1.933
Antioquia;Medellin;Spinach- Wholesale;COP;12;2014;1.933
Antioquia;Medellin;Spinach- Wholesale;COP;12;2015;2.590
Antioquia;Medellin;Spinach- Wholesale;COP;12;2015;2.590
Antioquia;Medellin;Spinach- Wholesale;COP;12;2016;2.890
Antioquia;Medellin;Spinach- Wholesale;COP;12;2016;2.890
Antioquia;Medellin;Spinach- Wholesale;COP;12;2017;2.550
Antioquia;Medellin;Spinach- Wholesale;COP;12;2017;2.550
Antioquia;Medellin;Spinach- Wholesale;COP;12;2018;2.910
Antioquia;Medellin;Spinach- Wholesale;COP;12;2018;2.910
Bolivar;Cartagena;Spinach- Wholesale;COP;1;2006;1.133
Bolivar;Cartagena;Spinach- Wholesale;COP;12;2006;1.133
Bolivar;Cartagena;Spinach- Wholesale;COP;1;2007;998
Bolivar;Cartagena;Spinach- Wholesale;COP;12;2007;998
Bolivar;Cartagena;Spinach- Wholesale;COP;1;2008;1.250
Bolivar;Cartagena;Spinach- Wholesale;COP;12;2008;1.250
Bolivar;Cartagena;Spinach- Wholesale;COP;1;2009;1.620
Bolivar;Cartagena;Spinach- Wholesale;COP;12;2009;1.620
Bolivar;Cartagena;Spinach- Wholesale;COP;1;2010;1.525
Bolivar;Cartagena;Spinach- Wholesale;COP;12;2010;1.525
Bolivar;Cartagena;Spinach- Wholesale;COP;1;2011;1.731
Bolivar;Cartagena;Spinach- Wholesale;COP;12;2011;1.731
Bolivar;Cartagena;Spinach- Wholesale;COP;1;2012;1.843
Bolivar;Cartagena;Spinach- Wholesale;COP;12;2012;1.843
Bolivar;Cartagena;Spinach- Wholesale;COP;1;2013;2.260
Bolivar;Cartagena;Spinach- Wholesale;COP;12;2013;2.260
Bolivar;Cartagena;Spinach- Wholesale;COP;1;2014;1.933
Bolivar;Cartagena;Spinach- Wholesale;COP;12;2014;1.933
Bolivar;Cartagena;Spinach- Wholesale;COP;1;2015;2.590
Bolivar;Cartagena;Spinach- Wholesale;COP;12;2015;2.590
Bolivar;Cartagena;Spinach- Wholesale;COP;1;2016;2.890
Bolivar;Cartagena;Spinach- Wholesale;COP;12;2016;2.890
Bolivar;Cartagena;Spinach- Wholesale;COP;1;2017;2.550
Bolivar;Cartagena;Spinach- Wholesale;COP;12;2017;2.550
Bolivar;Cartagena;Spinach- Wholesale;COP;1;2018;2.910
Bolivar;Cartagena;Spinach- Wholesale;COP;12;2018;2.910
Boyaca;Tunja;Spinach- Wholesale;COP;1;2006;1.133
Boyaca;Tunja;Spinach- Wholesale;COP;12;2006;1.133
Boyaca;Tunja;Spinach- Wholesale;COP;1;2007;998
Boyaca;Tunja;Spinach- Wholesale;COP;12;2007;998
Boyaca;Tunja;Spinach- Wholesale;COP;1;2008;1.250
Boyaca;Tunja;Spinach- Wholesale;COP;12;2008;1.250
Boyaca;Tunja;Spinach- Wholesale;COP;1;2009;1.620
Boyaca;Tunja;Spinach- Wholesale;COP;12;2009;1.620
Boyaca;Tunja;Spinach- Wholesale;COP;1;2010;1.525
Boyaca;Tunja;Spinach- Wholesale;COP;12;2010;1.525
Boyaca;Tunja;Spinach- Wholesale;COP;1;2011;1.731
Boyaca;Tunja;Spinach- Wholesale;COP;12;2011;1.731
Boyaca;Tunja;Spinach- Wholesale;COP;1;2012;1.843
Boyaca;Tunja;Spinach- Wholesale;COP;12;2012;1.843
Boyaca;Tunja;Spinach- Wholesale;COP;1;2013;2.260
Boyaca;Tunja;Spinach- Wholesale;COP;12;2013;2.260
Boyaca;Tunja;Spinach- Wholesale;COP;1;2014;1.933
Boyaca;Tunja;Spinach- Wholesale;COP;12;2014;1.933
Boyaca;Tunja;Spinach- Wholesale;COP;1;2015;2.590
Boyaca;Tunja;Spinach- Wholesale;COP;12;2015;2.590
Boyaca;Tunja;Spinach- Wholesale;COP;1;2016;2.890
Boyaca;Tunja;Spinach- Wholesale;COP;12;2016;2.890
Boyaca;Tunja;Spinach- Wholesale;COP;1;2017;2.550
Boyaca;Tunja;Spinach- Wholesale;COP;12;2017;2.550
Boyaca;Tunja;Spinach- Wholesale;COP;1;2018;2.910
Boyaca;Tunja;Spinach- Wholesale;COP;12;2018;2.910
